Epoch 74/50000 | LR: 0.000100 | Train RMSE: 2.40036 kWh | Val RMSE: 3.27913 kWh | Train R²: 0.861 | Val R²: 0.732 | Patience: 18/80 | 
Epoch 75/50000 | LR: 0.000100 | Train RMSE: 2.36744 kWh | Val RMSE: 3.22647 kWh | Train R²: 0.867 | Val R²: 0.741 | Patience: 19/80 | 
Epoch 76/50000 | LR: 0.000080 | Train RMSE: 2.28968 kWh | Val RMSE: 3.19124 kWh | Train R²: 0.873 | Val R²: 0.746 | Patience: 20/80 | 
Epoch 77/50000 | LR: 0.000080 | Train RMSE: 2.33393 kWh | Val RMSE: 3.20591 kWh | Train R²: 0.865 | Val R²: 0.744 | Patience: 21/80 | 
Epoch 78/50000 | LR: 0.000080 | Train RMSE: 2.29352 kWh | Val RMSE: 3.25914 kWh | Train R²: 0.876 | Val R²: 0.736 | Patience: 22/80 | 
Epoch 79/50000 | LR: 0.000080 | Train RMSE: 2.23098 kWh | Val RMSE: 3.20568 kWh | Train R²: 0.878 | Val R²: 0.744 | Patience: 23/80 | 
Epoch 80/50000 | LR: 0.000080 | Train RMSE: 2.30009 kWh | Val RMSE: 3.22994 kWh | Train R²: 0.876 | Val R²: 0.740 | Patience: 24/80 | 
Epoch 81/50000 | LR: 0.000080 | Train RMSE: 2.25452 kWh | Val RMSE: 3.23410 kWh | Train R²: 0.875 | Val R²: 0.740 | Patience: 25/80 | 
Epoch 82/50000 | LR: 0.000080 | Train RMSE: 2.33568 kWh | Val RMSE: 3.27327 kWh | Train R²: 0.873 | Val R²: 0.733 | Patience: 26/80 | 
Epoch 83/50000 | LR: 0.000080 | Train RMSE: 2.33950 kWh | Val RMSE: 3.31171 kWh | Train R²: 0.876 | Val R²: 0.727 | Patience: 27/80 | 
Epoch 84/50000 | LR: 0.000080 | Train RMSE: 2.31063 kWh | Val RMSE: 3.23066 kWh | Train R²: 0.872 | Val R²: 0.740 | Patience: 28/80 | 
Epoch 85/50000 | LR: 0.000080 | Train RMSE: 2.22237 kWh | Val RMSE: 3.25062 kWh | Train R²: 0.878 | Val R²: 0.737 | Patience: 29/80 | 
Epoch 86/50000 | LR: 0.000080 | Train RMSE: 2.22210 kWh | Val RMSE: 3.26227 kWh | Train R²: 0.880 | Val R²: 0.735 | Patience: 30/80 | 
Epoch 87/50000 | LR: 0.000080 | Train RMSE: 2.36033 kWh | Val RMSE: 3.27850 kWh | Train R²: 0.870 | Val R²: 0.732 | Patience: 31/80 | 
Epoch 88/50000 | LR: 0.000080 | Train RMSE: 2.26487 kWh | Val RMSE: 3.18937 kWh | Train R²: 0.879 | Val R²: 0.747 | Patience: 32/80 | 
Epoch 89/50000 | LR: 0.000080 | Train RMSE: 2.17034 kWh | Val RMSE: 3.20432 kWh | Train R²: 0.888 | Val R²: 0.744 | Patience: 33/80 | 
Epoch 90/50000 | LR: 0.000080 | Train RMSE: 2.27600 kWh | Val RMSE: 3.25399 kWh | Train R²: 0.875 | Val R²: 0.736 | Patience: 34/80 | 
Epoch 91/50000 | LR: 0.000080 | Train RMSE: 2.27545 kWh | Val RMSE: 3.21637 kWh | Train R²: 0.878 | Val R²: 0.742 | Patience: 35/80 | 
Epoch 92/50000 | LR: 0.000080 | Train RMSE: 2.25472 kWh | Val RMSE: 3.25638 kWh | Train R²: 0.877 | Val R²: 0.736 | Patience: 36/80 | 
Epoch 93/50000 | LR: 0.000080 | Train RMSE: 2.14518 kWh | Val RMSE: 3.25931 kWh | Train R²: 0.886 | Val R²: 0.735 | Patience: 37/80 | 
Epoch 94/50000 | LR: 0.000080 | Train RMSE: 2.20127 kWh | Val RMSE: 3.20401 kWh | Train R²: 0.881 | Val R²: 0.744 | Patience: 38/80 | 
Epoch 95/50000 | LR: 0.000080 | Train RMSE: 2.19839 kWh | Val RMSE: 3.19135 kWh | Train R²: 0.881 | Val R²: 0.746 | Patience: 39/80 | 
Epoch 96/50000 | LR: 0.000080 | Train RMSE: 2.27983 kWh | Val RMSE: 3.34053 kWh | Train R²: 0.878 | Val R²: 0.722 | Patience: 40/80 | 
Epoch 97/50000 | LR: 0.000064 | Train RMSE: 2.19768 kWh | Val RMSE: 3.20592 kWh | Train R²: 0.882 | Val R²: 0.744 | Patience: 41/80 | 
Epoch 98/50000 | LR: 0.000064 | Train RMSE: 2.16697 kWh | Val RMSE: 3.22137 kWh | Train R²: 0.890 | Val R²: 0.742 | Patience: 42/80 | 
Epoch 99/50000 | LR: 0.000064 | Train RMSE: 2.13476 kWh | Val RMSE: 3.23203 kWh | Train R²: 0.888 | Val R²: 0.740 | Patience: 43/80 | 
Epoch 100/50000 | LR: 0.000064 | Train RMSE: 2.35888 kWh | Val RMSE: 3.30394 kWh | Train R²: 0.877 | Val R²: 0.728 | Patience: 44/80 | 
Epoch 101/50000 | LR: 0.000064 | Train RMSE: 2.21159 kWh | Val RMSE: 3.22199 kWh | Train R²: 0.886 | Val R²: 0.741 | Patience: 45/80 | 
Epoch 102/50000 | LR: 0.000064 | Train RMSE: 2.10950 kWh | Val RMSE: 3.30142 kWh | Train R²: 0.892 | Val R²: 0.728 | Patience: 46/80 | 
Epoch 103/50000 | LR: 0.000064 | Train RMSE: 2.25519 kWh | Val RMSE: 3.23062 kWh | Train R²: 0.883 | Val R²: 0.740 | Patience: 47/80 | 
Epoch 104/50000 | LR: 0.000064 | Train RMSE: 2.24327 kWh | Val RMSE: 3.30039 kWh | Train R²: 0.880 | Val R²: 0.729 | Patience: 48/80 | 
Epoch 105/50000 | LR: 0.000064 | Train RMSE: 2.21411 kWh | Val RMSE: 3.24023 kWh | Train R²: 0.885 | Val R²: 0.738 | Patience: 49/80 | 
Epoch 106/50000 | LR: 0.000064 | Train RMSE: 2.14727 kWh | Val RMSE: 3.24761 kWh | Train R²: 0.888 | Val R²: 0.737 | Patience: 50/80 | 
